screening_id,customer_id,screening_date,screening_type,screening_vendor,sanctions_hit,sanctions_list,sanctions_true_match,pep_hit,pep_category,adverse_media_hit,adverse_media_category,media_source_type,adverse_media_relevant,open_source_checks_done,resolution_days,disposition
SCR006566,C02557,2025-11-06,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006567,C02558,2024-10-18,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006568,C02558,2025-04-16,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006569,C02558,2025-10-13,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006570,C02559,2025-05-13,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006571,C02559,2025-11-09,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006572,C02560,2024-04-11,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006573,C02560,2024-10-08,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006574,C02560,2025-04-06,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Regulatory Fine,Court Records,N,Y,5,Cleared - False Positive
SCR006575,C02560,2025-10-03,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006576,C02561,2025-06-22,Initial,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR006577,C02561,2025-12-19,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR006578,C02562,2024-02-20,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006579,C02562,2024-08-18,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006580,C02562,2025-02-14,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006581,C02562,2025-08-13,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006582,C02563,2024-09-12,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006583,C02563,2025-03-11,Ongoing Rescreen,LexisNexis Bridger,Y,UN Consolidated,N,N,,Y,Organised Crime,Regulator Notice,N,Y,4,Cleared - False Positive
SCR006584,C02563,2025-09-07,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006585,C02564,2025-10-24,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006586,C02565,2025-04-07,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006587,C02565,2025-10-04,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006588,C02566,2024-12-25,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006589,C02566,2025-06-23,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006590,C02566,2025-12-20,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006591,C02567,2024-08-29,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006592,C02567,2025-02-25,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006593,C02567,2025-08-24,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006594,C02568,2024-03-06,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006595,C02568,2024-09-02,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006596,C02568,2025-03-01,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006597,C02568,2025-08-28,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006598,C02569,2024-03-22,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006599,C02569,2024-09-18,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006600,C02569,2025-03-17,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006601,C02569,2025-09-13,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006602,C02570,2025-06-07,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006603,C02570,2025-12-04,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006604,C02571,2024-07-19,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006605,C02571,2025-01-15,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006606,C02571,2025-07-14,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006607,C02572,2024-02-24,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006608,C02572,2024-08-22,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006609,C02572,2025-02-18,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006610,C02572,2025-08-17,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006611,C02573,2024-11-16,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006612,C02573,2025-05-15,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006613,C02573,2025-11-11,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006614,C02574,2024-10-16,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006615,C02574,2025-04-14,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006616,C02574,2025-10-11,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006617,C02575,2025-12-01,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006618,C02576,2024-06-17,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006619,C02576,2024-12-14,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006620,C02576,2025-06-12,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006621,C02576,2025-12-09,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006622,C02577,2024-07-14,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006623,C02577,2025-01-10,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006624,C02577,2025-07-09,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006625,C02578,2024-04-30,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006626,C02578,2024-10-27,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006627,C02578,2025-04-25,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006628,C02578,2025-10-22,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006629,C02579,2024-05-17,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006630,C02579,2024-11-13,Ongoing Rescreen,Dow Jones Risk,N,,,Y,Domestic PEP,N,,,,Y,2,Cleared - False Positive
SCR006631,C02579,2025-05-12,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006632,C02579,2025-11-08,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006633,C02580,2025-01-25,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006634,C02580,2025-07-24,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006635,C02581,2024-06-11,Initial,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR006636,C02581,2024-12-08,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR006637,C02581,2025-06-06,Ongoing Rescreen,LexisNexis Bridger,Y,EU Consolidated,N,N,,N,,,,Y,8,Cleared - False Positive
SCR006638,C02581,2025-12-03,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR006639,C02582,2025-06-10,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006640,C02582,2025-12-07,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006641,C02583,2025-08-20,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006642,C02584,2024-12-22,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006643,C02584,2025-06-20,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006644,C02584,2025-12-17,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006645,C02585,2024-06-24,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006646,C02585,2024-12-21,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006647,C02585,2025-06-19,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006648,C02585,2025-12-16,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006649,C02586,2025-08-23,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006650,C02587,2025-12-07,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006651,C02588,2025-11-01,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006652,C02589,2025-11-03,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006653,C02590,2025-08-13,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006654,C02591,2025-06-23,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006655,C02591,2025-12-20,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006656,C02592,2025-11-30,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006657,C02593,2024-09-05,Initial,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR006658,C02593,2025-03-04,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR006659,C02593,2025-08-31,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Regulatory Fine,National News,N,Y,4,Cleared - False Positive
SCR006660,C02594,2025-11-10,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006661,C02595,2024-01-16,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006662,C02595,2024-07-14,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006663,C02595,2025-01-10,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006664,C02595,2025-07-09,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006665,C02596,2025-08-31,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006666,C02597,2024-09-01,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006667,C02597,2025-02-28,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006668,C02597,2025-08-27,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006669,C02598,2024-08-01,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006670,C02598,2025-01-28,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006671,C02598,2025-07-27,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006672,C02599,2025-05-08,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006673,C02599,2025-11-04,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006674,C02600,2024-05-07,Initial,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR006675,C02600,2024-11-03,Ongoing Rescreen,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR006676,C02600,2025-05-02,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR006677,C02600,2025-10-29,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Bribery & Corruption,Regulator Notice,N,Y,13,Cleared - False Positive
SCR006678,C02601,2025-12-27,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006679,C02602,2025-06-15,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006680,C02602,2025-12-12,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006681,C02603,2024-01-15,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006682,C02603,2024-07-13,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006683,C02603,2025-01-09,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006684,C02603,2025-07-08,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006685,C02604,2025-09-10,Initial,LexisNexis Bridger,N,,,N,,Y,Organised Crime,National News,Y,Y,6,Escalate to EDD
SCR006686,C02605,2024-03-19,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006687,C02605,2024-09-15,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006688,C02605,2025-03-14,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006689,C02605,2025-09-10,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006690,C02606,2025-08-24,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006691,C02607,2025-08-17,Initial,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR006692,C02608,2025-04-15,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006693,C02608,2025-10-12,Ongoing Rescreen,World-Check,N,,,N,,Y,Regulatory Fine,Court Records,N,Y,1,Cleared - False Positive
SCR006694,C02609,2025-03-14,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006695,C02609,2025-09-10,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006696,C02610,2025-08-29,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006697,C02611,2025-09-13,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006698,C02612,2025-05-31,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006699,C02612,2025-11-27,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006700,C02613,2024-05-04,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006701,C02613,2024-10-31,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006702,C02613,2025-04-29,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006703,C02613,2025-10-26,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006704,C02614,2025-05-01,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006705,C02614,2025-10-28,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006706,C02615,2024-05-27,Initial,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR006707,C02615,2024-11-23,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR006708,C02615,2025-05-22,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR006709,C02615,2025-11-18,Ongoing Rescreen,World-Check,N,,,N,,Y,Fraud,National News,N,Y,14,Cleared - False Positive
SCR006710,C02616,2024-02-04,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006711,C02616,2024-08-02,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006712,C02616,2025-01-29,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006713,C02616,2025-07-28,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006714,C02617,2024-04-20,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006715,C02617,2024-10-17,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006716,C02617,2025-04-15,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006717,C02617,2025-10-12,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006718,C02618,2024-12-02,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006719,C02618,2025-05-31,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006720,C02618,2025-11-27,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006721,C02619,2025-12-05,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006722,C02620,2024-01-25,Initial,Dow Jones Risk,Y,UN Consolidated,N,N,,N,,,,Y,2,Cleared - False Positive
SCR006723,C02620,2024-07-23,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006724,C02620,2025-01-19,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006725,C02620,2025-07-18,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006726,C02621,2024-02-24,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006727,C02621,2024-08-22,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006728,C02621,2025-02-18,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006729,C02621,2025-08-17,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006730,C02622,2024-03-08,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006731,C02622,2024-09-04,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006732,C02622,2025-03-03,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006733,C02622,2025-08-30,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006734,C02623,2024-05-19,Initial,LexisNexis Bridger,N,,,Y,Family Member,N,,,,Y,1,Cleared - False Positive
SCR006735,C02623,2024-11-15,Ongoing Rescreen,LexisNexis Bridger,N,,,Y,Domestic PEP,N,,,,Y,5,Cleared - False Positive
SCR006736,C02623,2025-05-14,Ongoing Rescreen,World-Check,N,,,Y,Close Associate,N,,,,Y,2,Cleared - False Positive
SCR006737,C02623,2025-11-10,Ongoing Rescreen,World-Check,N,,,Y,Domestic PEP,N,,,,Y,4,Cleared - False Positive
SCR006738,C02624,2025-01-30,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006739,C02624,2025-07-29,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006740,C02625,2025-08-23,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006741,C02626,2024-02-04,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006742,C02626,2024-08-02,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006743,C02626,2025-01-29,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006744,C02626,2025-07-28,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006745,C02627,2025-08-11,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006746,C02628,2025-10-29,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006747,C02629,2024-02-28,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006748,C02629,2024-08-26,Ongoing Rescreen,Dow Jones Risk,N,,,N,,Y,Money Laundering,Regulator Notice,N,Y,2,Cleared - False Positive
SCR006749,C02629,2025-02-22,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006750,C02629,2025-08-21,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006751,C02630,2024-11-25,Initial,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR006752,C02630,2025-05-24,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,Y,0,No Hit
SCR006753,C02630,2025-11-20,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR006754,C02631,2025-08-18,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006755,C02632,2025-05-26,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006756,C02632,2025-11-22,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006757,C02633,2024-05-15,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006758,C02633,2024-11-11,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006759,C02633,2025-05-10,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006760,C02633,2025-11-06,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006761,C02634,2024-04-18,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006762,C02634,2024-10-15,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006763,C02634,2025-04-13,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006764,C02634,2025-10-10,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006765,C02635,2024-11-21,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006766,C02635,2025-05-20,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006767,C02635,2025-11-16,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006768,C02636,2025-09-11,Initial,Dow Jones Risk,N,,,Y,Foreign PEP,N,,,,Y,5,Cleared - False Positive
SCR006769,C02637,2025-11-24,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006770,C02638,2024-12-15,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006771,C02638,2025-06-13,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006772,C02638,2025-12-10,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006773,C02639,2025-01-22,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006774,C02639,2025-07-21,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006775,C02640,2025-02-12,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006776,C02640,2025-08-11,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006777,C02641,2024-12-24,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006778,C02641,2025-06-22,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006779,C02641,2025-12-19,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006780,C02642,2025-04-19,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006781,C02642,2025-10-16,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006782,C02643,2024-07-19,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006783,C02643,2025-01-15,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006784,C02643,2025-07-14,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006785,C02644,2025-01-29,Initial,Dow Jones Risk,N,,,N,,Y,Organised Crime,Regional News,N,Y,2,Cleared - False Positive
SCR006786,C02644,2025-07-28,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006787,C02645,2025-03-24,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006788,C02645,2025-09-20,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006789,C02646,2025-02-15,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006790,C02646,2025-08-14,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006791,C02647,2025-12-13,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006792,C02648,2025-06-28,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006793,C02648,2025-12-25,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006794,C02649,2025-06-20,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006795,C02649,2025-12-17,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006796,C02650,2025-08-12,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006797,C02651,2025-01-20,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006798,C02651,2025-07-19,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006799,C02652,2024-08-11,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006800,C02652,2025-02-07,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,Y,Organised Crime,Regulator Notice,Y,Y,4,Escalate to EDD
SCR006801,C02652,2025-08-06,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006802,C02653,2025-01-26,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006803,C02653,2025-07-25,Ongoing Rescreen,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006804,C02654,2025-11-05,Initial,Dow Jones Risk,N,,,N,,N,,,,N,0,No Hit
SCR006805,C02655,2025-10-04,Initial,LexisNexis Bridger,N,,,N,,N,,,,N,0,No Hit
SCR006806,C02656,2024-09-15,Initial,World-Check,N,,,N,,N,,,,Y,0,No Hit
SCR006807,C02656,2025-03-14,Ongoing Rescreen,LexisNexis Bridger,N,,,N,,N,,,,Y,0,No Hit
SCR006808,C02656,2025-09-10,Ongoing Rescreen,Dow Jones Risk,N,,,N,,Y,Organised Crime,Regional News,N,Y,7,Cleared - False Positive
SCR006809,C02657,2024-12-19,Initial,World-Check,N,,,N,,N,,,,N,0,No Hit
SCR006810,C02657,2025-06-17,Ongoing Rescreen,World-Check,N,,,N,,N,,,,N,0,No Hit
