case_id,customer_id,case_type,due_diligence_level,assigned_team,analyst_id,start_date,completion_date,sla_days,days_taken,sla_breached,id_verified,address_verified,source_of_funds_verified,source_of_wealth_verified,senior_mgmt_approval,status,rejection_reason,qa_check_passed,case_handling_hours
KYC02747,C02548,Onboarding,Standard,Business Due Diligence,AN023,2024-10-31,2024-11-04,10,4.0,N,Y,Y,N,N/A,N/A,Approved,,Y,3.3
KYC02748,C02549,Onboarding,Standard,KYC Onboarding,AN001,2025-03-28,2025-04-05,10,8.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,4.5
KYC02749,C02550,Onboarding,Enhanced,Enhanced Due Diligence,AN018,2025-11-01,2025-12-26,30,55.0,Y,Y,N,N,Y,Y,Approved,,Y,28.7
KYC02750,C02551,Onboarding,Standard,Business Due Diligence,AN025,2024-07-20,2024-07-24,10,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.7
KYC02751,C02552,Onboarding,Standard,KYC Onboarding,AN008,2025-08-13,2025-08-18,10,5.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.7
KYC02752,C02553,Onboarding,Standard,Business Due Diligence,AN026,2025-04-06,2025-04-22,10,16.0,Y,Y,Y,Y,N/A,N/A,Approved,,Y,7.6
KYC02753,C02554,Onboarding,Enhanced,Enhanced Due Diligence,AN018,2024-12-24,2025-02-10,30,48.0,Y,Y,Y,Y,Y,Y,Approved,,Y,37.9
KYC02755,C02555,Onboarding,Simplified,KYC Onboarding,AN007,2025-11-21,2025-11-22,5,1.0,N,Y,N,Y,N/A,N/A,Approved,,Y,0.4
KYC02756,C02556,Onboarding,Enhanced,Enhanced Due Diligence,AN021,2024-04-13,2024-06-10,30,58.0,Y,Y,Y,Y,Y,Y,Approved,,Y,31.6
KYC02757,C02556,Periodic Review,Enhanced,Enhanced Due Diligence,AN017,2025-04-03,2025-04-15,30,12.0,N,Y,Y,Y,Y,Y,Approved,,N,5.3
KYC02758,C02557,Onboarding,Simplified,KYC Onboarding,AN009,2025-05-07,2025-05-09,5,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,0.8
KYC02759,C02558,Onboarding,Simplified,KYC Onboarding,AN010,2024-10-18,2024-10-22,5,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.0
KYC02760,C02559,Onboarding,Standard,KYC Onboarding,AN001,2025-05-10,2025-05-15,10,5.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.4
KYC02761,C02560,Onboarding,Standard,KYC Onboarding,AN009,2024-04-10,2024-04-13,10,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.7
KYC02762,C02561,Onboarding,Enhanced,Enhanced Due Diligence,AN017,2025-06-20,2025-08-07,30,48.0,Y,Y,Y,N,Y,N,Rejected,Incomplete documents,N,32.7
KYC02763,C02562,Onboarding,Standard,KYC Onboarding,AN005,2024-02-19,2024-02-23,10,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.3
KYC02764,C02563,Onboarding,Standard,KYC Onboarding,AN007,2024-09-08,2024-09-11,10,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.9
KYC02765,C02564,Onboarding,Simplified,KYC Onboarding,AN008,2025-10-20,2025-10-21,5,1.0,N,N,Y,Y,N/A,N/A,Approved,,Y,0.6
KYC02766,C02565,Onboarding,Standard,KYC Onboarding,AN001,2025-04-06,2025-04-15,10,9.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,5.7
KYC02767,C02566,Onboarding,Standard,Business Due Diligence,AN026,2024-12-21,2025-01-02,10,12.0,Y,Y,Y,Y,N/A,N/A,Approved,,N,4.9
KYC02768,C02567,Onboarding,Standard,Business Due Diligence,AN023,2024-08-28,2024-08-30,10,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.7
KYC02769,C02568,Onboarding,Standard,KYC Onboarding,AN004,2024-03-06,2024-03-09,10,3.0,N,Y,N,Y,N/A,N/A,Approved,,Y,2.2
KYC02770,C02569,Onboarding,Standard,KYC Onboarding,AN009,2024-03-22,2024-03-28,10,6.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,5.0
KYC02771,C02570,Onboarding,Standard,KYC Onboarding,AN005,2025-06-04,2025-06-12,10,8.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,5.0
KYC02772,C02571,Onboarding,Standard,KYC Onboarding,AN005,2024-07-15,2024-07-20,10,5.0,N,Y,Y,N,N/A,N/A,Approved,,Y,4.1
KYC02773,C02572,Onboarding,Standard,KYC Onboarding,AN006,2024-02-22,2024-03-05,10,12.0,Y,Y,Y,Y,N/A,N/A,Approved,,Y,9.6
KYC02774,C02573,Onboarding,Simplified,KYC Onboarding,AN004,2024-11-15,2024-11-17,5,2.0,N,Y,Y,N,N/A,N/A,Approved,,Y,1.2
KYC02775,C02574,Onboarding,Simplified,KYC Onboarding,AN004,2024-10-15,2024-10-19,5,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.2
KYC02776,C02575,Onboarding,Standard,KYC Onboarding,AN009,2025-12-01,2025-12-10,10,9.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,5.9
KYC02777,C02576,Onboarding,Standard,KYC Onboarding,AN001,2024-06-16,2024-06-20,10,4.0,N,N,Y,Y,N/A,N/A,Approved,,Y,3.6
KYC02778,C02577,Onboarding,Standard,KYC Onboarding,AN003,2024-07-10,2024-07-13,10,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.9
KYC02779,C02578,Onboarding,Standard,Business Due Diligence,AN024,2024-04-27,2024-05-04,10,7.0,N,Y,Y,Y,N/A,N/A,Rejected,Customer withdrew,N,3.9
KYC02780,C02579,Onboarding,Standard,Business Due Diligence,AN023,2024-05-15,2024-05-18,10,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.8
KYC02781,C02580,Onboarding,Simplified,KYC Onboarding,AN007,2025-01-25,2025-01-26,5,1.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,0.6
KYC02782,C02581,Onboarding,Enhanced,Enhanced Due Diligence,AN017,2024-06-11,2024-06-24,30,13.0,N,Y,Y,Y,Y,Y,Approved,,Y,10.8
KYC02783,C02581,Periodic Review,Enhanced,Enhanced Due Diligence,AN020,2025-05-25,2025-06-13,30,19.0,N,Y,Y,Y,Y,Y,Approved,,Y,16.8
KYC02784,C02582,Onboarding,Standard,Business Due Diligence,AN024,2025-06-06,2025-06-13,10,7.0,N,Y,Y,N,N/A,N/A,Approved,,Y,4.2
KYC02785,C02583,Onboarding,Standard,KYC Onboarding,AN005,2025-08-17,2025-08-21,10,4.0,N,Y,Y,N,N/A,N/A,Approved,,Y,3.1
KYC02786,C02584,Onboarding,Standard,KYC Onboarding,AN008,2024-12-18,2024-12-25,10,7.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.1
KYC02787,C02585,Onboarding,Standard,KYC Onboarding,AN002,2024-06-24,2024-06-28,10,4.0,N,Y,N,Y,N/A,N/A,Approved,,Y,1.8
KYC02788,C02586,Onboarding,Standard,Business Due Diligence,AN026,2025-08-22,2025-09-03,10,12.0,Y,Y,Y,Y,N/A,N/A,Approved,,Y,9.0
KYC02789,C02587,Onboarding,Standard,KYC Onboarding,AN006,2025-12-07,2025-12-09,10,2.0,N,Y,N,Y,N/A,N/A,Approved,,Y,1.7
KYC02790,C02588,Onboarding,Standard,KYC Onboarding,AN002,2025-11-01,2025-11-03,10,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,0.9
KYC02791,C02589,Onboarding,Simplified,KYC Onboarding,AN006,2025-10-31,2025-11-04,5,4.0,N,Y,Y,N,N/A,N/A,Approved,,Y,2.0
KYC02792,C02590,Onboarding,Standard,KYC Onboarding,AN008,2025-08-11,2025-08-14,10,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.3
KYC02793,C02591,Onboarding,Standard,Business Due Diligence,AN026,2025-06-22,2025-06-30,10,8.0,N,Y,Y,N,N/A,N/A,Approved,,Y,7.0
KYC02794,C02592,Onboarding,Simplified,KYC Onboarding,AN004,2025-11-27,2025-12-03,5,6.0,Y,Y,Y,N,N/A,N/A,Approved,,Y,3.6
KYC02795,C02593,Onboarding,Enhanced,Enhanced Due Diligence,AN021,2024-09-03,2024-10-01,30,28.0,N,Y,Y,N,Y,Y,Approved,,Y,14.1
KYC02796,C02593,Periodic Review,Enhanced,Enhanced Due Diligence,AN017,2025-08-27,2025-08-30,30,3.0,N,Y,Y,Y,Y,Y,Approved,,Y,1.9
KYC02797,C02594,Onboarding,Standard,Business Due Diligence,AN026,2025-11-07,2025-11-09,10,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.7
KYC02798,C02595,Onboarding,Standard,Business Due Diligence,AN023,2024-01-14,2024-02-01,10,18.0,Y,Y,Y,Y,N/A,N/A,Rejected,Customer withdrew,Y,13.0
KYC02799,C02596,Onboarding,Standard,KYC Onboarding,AN010,2025-08-29,2025-09-03,10,5.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.7
KYC02800,C02597,Onboarding,Standard,Business Due Diligence,AN023,2024-08-30,2024-09-02,10,3.0,N,Y,Y,N,N/A,N/A,Approved,,Y,1.9
KYC02801,C02598,Onboarding,Standard,KYC Onboarding,AN004,2024-07-29,2024-07-30,10,1.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,0.6
KYC02802,C02599,Onboarding,Standard,KYC Onboarding,AN008,2025-05-04,2025-05-07,10,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.6
KYC02803,C02600,Onboarding,Enhanced,Enhanced Due Diligence,AN020,2024-05-07,2024-05-25,30,18.0,N,Y,Y,Y,Y,Y,Approved,,Y,15.3
KYC02804,C02600,Periodic Review,Enhanced,Enhanced Due Diligence,AN019,2025-05-29,2025-07-02,30,34.0,Y,Y,N,Y,Y,Y,Approved,,Y,22.7
KYC02805,C02601,Onboarding,Standard,KYC Onboarding,AN005,2025-12-25,,10,,,N,Y,N,N/A,N/A,Pending,,,0.0
KYC02806,C02602,Onboarding,Simplified,KYC Onboarding,AN008,2025-06-11,2025-06-14,5,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.9
KYC02808,C02603,Onboarding,Simplified,KYC Onboarding,AN002,2024-01-14,2024-01-25,5,11.0,Y,Y,N,N,N/A,N/A,Approved,,Y,4.7
KYC02809,C02604,Onboarding,Standard,Business Due Diligence,AN024,2025-09-09,2025-09-18,10,9.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,4.9
KYC02810,C02605,Onboarding,Standard,Business Due Diligence,AN026,2024-03-18,2024-03-28,10,10.0,N,Y,Y,Y,N/A,N/A,Approved,,N,4.3
KYC02811,C02606,Onboarding,Simplified,KYC Onboarding,AN008,2025-08-22,2025-08-23,5,1.0,N,Y,Y,N,N/A,N/A,Approved,,Y,0.7
KYC02812,C02607,Onboarding,Enhanced,Enhanced Due Diligence,AN021,2025-08-13,2025-08-21,30,8.0,N,Y,Y,Y,Y,Y,Approved,,Y,6.8
KYC02813,C02608,Onboarding,Standard,KYC Onboarding,AN002,2025-04-13,2025-04-18,10,5.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.1
KYC02814,C02609,Onboarding,Standard,KYC Onboarding,AN005,2025-03-11,2025-03-18,10,7.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.2
KYC02815,C02610,Onboarding,Simplified,KYC Onboarding,AN007,2025-08-25,2025-08-29,5,4.0,N,Y,Y,N,N/A,N/A,Approved,,Y,3.0
KYC02817,C02611,Onboarding,Standard,Business Due Diligence,AN023,2025-09-09,2025-09-12,10,3.0,N,Y,Y,Y,N/A,N/A,Approved,,N,2.5
KYC02818,C02612,Onboarding,Simplified,KYC Onboarding,AN010,2025-05-31,2025-06-02,5,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.4
KYC02819,C02613,Onboarding,Simplified,KYC Onboarding,AN005,2024-05-03,2024-05-05,5,2.0,N,Y,Y,N,N/A,N/A,Approved,,Y,1.1
KYC02820,C02614,Onboarding,Standard,KYC Onboarding,AN003,2025-04-28,2025-05-10,10,12.0,Y,Y,Y,Y,N/A,N/A,Approved,,Y,9.3
KYC02821,C02615,Onboarding,Enhanced,Enhanced Due Diligence,AN021,2024-05-24,2024-07-07,30,44.0,Y,Y,Y,Y,Y,Y,Approved,,Y,33.0
KYC02822,C02615,Periodic Review,Enhanced,Enhanced Due Diligence,AN020,2025-06-27,2025-08-13,30,47.0,Y,Y,Y,Y,Y,Y,Approved,,Y,39.7
KYC02823,C02616,Onboarding,Standard,KYC Onboarding,AN005,2024-02-03,2024-02-15,10,12.0,Y,Y,Y,Y,N/A,N/A,Approved,,Y,8.5
KYC02824,C02617,Onboarding,Standard,KYC Onboarding,AN003,2024-04-17,2024-04-20,10,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.7
KYC02825,C02618,Onboarding,Standard,Business Due Diligence,AN022,2024-12-02,2024-12-05,10,3.0,N,Y,Y,Y,N/A,N/A,Rejected,Unverifiable identity,Y,2.5
KYC02826,C02619,Onboarding,Standard,KYC Onboarding,AN006,2025-12-04,2025-12-10,10,6.0,N,N,Y,Y,N/A,N/A,Approved,,Y,3.2
KYC02827,C02620,Onboarding,Simplified,KYC Onboarding,AN010,2024-01-24,2024-01-25,5,1.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,0.7
KYC02828,C02621,Onboarding,Standard,KYC Onboarding,AN001,2024-02-24,2024-03-02,10,7.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,6.0
KYC02829,C02622,Onboarding,Standard,Business Due Diligence,AN026,2024-03-04,2024-03-06,10,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.6
KYC02830,C02623,Onboarding,Standard,KYC Onboarding,AN006,2024-05-19,2024-05-27,10,8.0,N,Y,Y,N,N/A,N/A,Approved,,Y,3.3
KYC02831,C02624,Onboarding,Simplified,KYC Onboarding,AN008,2025-01-27,2025-01-29,5,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,0.8
KYC02832,C02625,Onboarding,Simplified,KYC Onboarding,AN010,2025-08-21,2025-08-24,5,3.0,N,Y,N,N,N/A,N/A,Approved,,Y,1.7
KYC02833,C02626,Onboarding,Standard,Business Due Diligence,AN022,2024-02-04,2024-02-21,10,17.0,Y,Y,Y,N,N/A,N/A,Approved,,Y,8.9
KYC02834,C02627,Onboarding,Standard,Business Due Diligence,AN026,2025-08-11,2025-08-21,10,10.0,N,Y,Y,Y,N/A,N/A,Approved,,N,8.9
KYC02835,C02628,Onboarding,Standard,KYC Onboarding,AN004,2025-10-26,2025-11-06,10,11.0,Y,Y,Y,N,N/A,N/A,Approved,,Y,5.6
KYC02836,C02629,Onboarding,Standard,KYC Onboarding,AN009,2024-02-24,2024-02-26,10,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,0.9
KYC02837,C02630,Onboarding,Enhanced,Enhanced Due Diligence,AN021,2024-11-21,2024-12-31,30,40.0,Y,Y,Y,Y,Y,N,Rejected,Customer withdrew,N,17.8
KYC02838,C02630,Periodic Review,Enhanced,Enhanced Due Diligence,AN020,2025-12-21,,30,,,Y,Y,Y,Y,N,Pending,,,0.0
KYC02839,C02631,Onboarding,Standard,KYC Onboarding,AN006,2025-08-15,2025-08-22,10,7.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.6
KYC02840,C02632,Onboarding,Standard,KYC Onboarding,AN002,2025-05-26,2025-06-02,10,7.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.8
KYC02841,C02633,Onboarding,Simplified,KYC Onboarding,AN002,2024-05-15,2024-05-18,5,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.2
KYC02842,C02634,Onboarding,Standard,KYC Onboarding,AN005,2024-04-15,2024-04-24,10,9.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,6.1
KYC02843,C02635,Onboarding,Standard,KYC Onboarding,AN005,2024-11-18,2024-11-21,10,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.2
KYC02844,C02636,Onboarding,Simplified,KYC Onboarding,AN005,2025-09-09,2025-09-10,5,1.0,N,Y,Y,N,N/A,N/A,Approved,,N,0.4
KYC02846,C02637,Onboarding,Standard,KYC Onboarding,AN001,2025-11-20,2025-11-24,10,4.0,N,Y,Y,N,N/A,N/A,Rejected,Unverifiable identity,Y,1.9
KYC02847,C02638,Onboarding,Simplified,KYC Onboarding,AN006,2024-12-15,2024-12-20,5,5.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.9
KYC02848,C02639,Onboarding,Standard,Business Due Diligence,AN024,2025-01-22,2025-01-26,10,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.9
KYC02849,C02640,Onboarding,Standard,KYC Onboarding,AN001,2025-02-09,2025-02-13,10,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.4
KYC02850,C02641,Onboarding,Standard,KYC Onboarding,AN003,2024-12-20,2024-12-27,10,7.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,5.6
KYC02851,C02642,Onboarding,Standard,Business Due Diligence,AN025,2025-04-17,2025-04-21,10,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.3
KYC02852,C02643,Onboarding,Standard,KYC Onboarding,AN007,2024-07-18,2024-07-21,10,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.8
KYC02853,C02644,Onboarding,Standard,Business Due Diligence,AN025,2025-01-26,2025-02-02,10,7.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,5.5
KYC02854,C02645,Onboarding,Simplified,KYC Onboarding,AN006,2025-03-23,2025-03-26,5,3.0,N,Y,Y,N,N/A,N/A,Rejected,Unverifiable identity,Y,2.3
KYC02855,C02646,Onboarding,Standard,Business Due Diligence,AN026,2025-02-13,2025-03-03,10,18.0,Y,Y,Y,Y,N/A,N/A,Approved,,Y,15.9
KYC02856,C02647,Onboarding,Standard,KYC Onboarding,AN010,2025-12-09,2025-12-18,10,9.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,4.6
KYC02857,C02648,Onboarding,Standard,KYC Onboarding,AN001,2025-06-25,2025-06-27,10,2.0,N,Y,Y,N,N/A,N/A,Approved,,Y,1.0
KYC02858,C02649,Onboarding,Standard,KYC Onboarding,AN004,2025-06-20,2025-06-24,10,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.3
KYC02859,C02650,Onboarding,Simplified,KYC Onboarding,AN003,2025-08-08,2025-08-11,5,3.0,N,Y,Y,N,N/A,N/A,Approved,,Y,1.2
KYC02860,C02651,Onboarding,Standard,KYC Onboarding,AN005,2025-01-17,2025-01-22,10,5.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,4.2
KYC02861,C02652,Onboarding,Standard,Business Due Diligence,AN026,2024-08-09,2024-09-02,10,24.0,Y,Y,Y,Y,N/A,N/A,Approved,,Y,16.0
KYC02862,C02653,Onboarding,Standard,Business Due Diligence,AN023,2025-01-26,2025-02-09,10,14.0,Y,Y,Y,Y,N/A,N/A,Approved,,Y,12.0
KYC02863,C02654,Onboarding,Simplified,KYC Onboarding,AN004,2025-11-01,2025-11-04,5,3.0,N,Y,Y,N,N/A,N/A,Approved,,Y,2.3
KYC02864,C02655,Onboarding,Standard,Business Due Diligence,AN024,2025-09-30,2025-10-06,10,6.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.8
KYC02865,C02656,Onboarding,Enhanced,Enhanced Due Diligence,AN019,2024-09-12,2024-09-27,30,15.0,N,Y,Y,Y,Y,Y,Approved,,Y,9.3
KYC02866,C02656,Periodic Review,Enhanced,Enhanced Due Diligence,AN018,2025-10-04,2025-11-11,30,38.0,Y,Y,Y,Y,Y,Y,Approved,,Y,17.7
KYC02867,C02657,Onboarding,Standard,Business Due Diligence,AN023,2024-12-18,2024-12-22,10,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.8
KYC02868,C02658,Onboarding,Standard,KYC Onboarding,AN007,2024-07-17,2024-07-24,10,7.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,6.1
KYC02869,C02659,Onboarding,Standard,KYC Onboarding,AN001,2024-01-05,2024-01-08,10,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.7
KYC02870,C02660,Onboarding,Simplified,KYC Onboarding,AN001,2024-08-13,2024-08-15,5,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.5
KYC02871,C02661,Onboarding,Standard,KYC Onboarding,AN010,2024-03-10,2024-03-16,10,6.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,4.4
KYC02872,C02662,Onboarding,Enhanced,Enhanced Due Diligence,AN019,2024-09-15,2024-12-28,30,104.0,Y,Y,Y,Y,Y,Y,Approved,,Y,90.0
KYC02873,C02662,Periodic Review,Enhanced,Enhanced Due Diligence,AN020,2025-09-14,2025-10-27,30,43.0,Y,N,Y,Y,Y,Y,Approved,,Y,21.8
KYC02874,C02663,Onboarding,Standard,KYC Onboarding,AN010,2024-02-08,2024-02-14,10,6.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.7
KYC02875,C02664,Onboarding,Standard,KYC Onboarding,AN009,2024-08-19,2024-08-21,10,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.5
KYC02876,C02665,Onboarding,Standard,KYC Onboarding,AN008,2025-06-02,2025-06-10,10,8.0,N,Y,Y,N,N/A,N/A,Approved,,Y,4.5
KYC02877,C02666,Onboarding,Enhanced,Enhanced Due Diligence,AN020,2025-09-06,2025-09-15,30,9.0,N,Y,Y,Y,Y,Y,Approved,,Y,7.1
KYC02878,C02667,Onboarding,Standard,KYC Onboarding,AN004,2025-10-06,2025-10-08,10,2.0,N,N,Y,Y,N/A,N/A,Approved,,Y,1.7
KYC02879,C02668,Onboarding,Simplified,KYC Onboarding,AN004,2025-02-13,2025-02-14,5,1.0,N,Y,Y,N,N/A,N/A,Approved,,Y,0.4
KYC02880,C02669,Onboarding,Enhanced,Enhanced Due Diligence,AN019,2025-01-31,2025-02-28,30,28.0,N,Y,Y,Y,Y,Y,Approved,,Y,24.9
KYC02881,C02670,Onboarding,Standard,Business Due Diligence,AN026,2025-12-06,2025-12-14,10,8.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,7.2
KYC02882,C02671,Onboarding,Standard,KYC Onboarding,AN002,2025-02-08,2025-02-13,10,5.0,N,N,Y,Y,N/A,N/A,Approved,,N,3.7
KYC02883,C02672,Onboarding,Standard,Business Due Diligence,AN023,2024-03-01,2024-03-21,10,20.0,Y,Y,Y,Y,N/A,N/A,Approved,,Y,8.9
KYC02884,C02673,Onboarding,Standard,Business Due Diligence,AN026,2025-11-13,2025-11-25,10,12.0,Y,Y,N,N,N/A,N/A,Approved,,Y,9.8
KYC02885,C02674,Onboarding,Standard,KYC Onboarding,AN009,2025-03-24,2025-03-26,10,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.7
KYC02886,C02675,Onboarding,Enhanced,Enhanced Due Diligence,AN018,2025-04-30,2025-05-13,30,13.0,N,Y,Y,Y,Y,Y,Approved,,Y,7.3
KYC02887,C02676,Onboarding,Simplified,KYC Onboarding,AN009,2024-03-08,2024-03-09,5,1.0,N,Y,Y,Y,N/A,N/A,Approved,,N,0.7
KYC02888,C02677,Onboarding,Standard,KYC Onboarding,AN009,2024-12-05,2024-12-07,10,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.3
KYC02889,C02678,Onboarding,Standard,KYC Onboarding,AN008,2024-11-29,2024-12-04,10,5.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.1
KYC02890,C02679,Onboarding,Simplified,KYC Onboarding,AN005,2025-08-14,2025-08-16,5,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.0
KYC02891,C02680,Onboarding,Simplified,KYC Onboarding,AN009,2024-10-04,2024-10-06,5,2.0,N,Y,Y,N,N/A,N/A,Approved,,Y,1.1
KYC02892,C02681,Onboarding,Simplified,KYC Onboarding,AN003,2024-09-03,2024-09-04,5,1.0,N,Y,Y,N,N/A,N/A,Approved,,Y,0.7
KYC02893,C02682,Onboarding,Standard,KYC Onboarding,AN002,2025-05-12,2025-05-17,10,5.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.3
KYC02894,C02683,Onboarding,Simplified,KYC Onboarding,AN005,2024-01-12,2024-01-15,5,3.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.2
KYC02895,C02684,Onboarding,Standard,KYC Onboarding,AN007,2025-06-25,2025-06-30,10,5.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.6
KYC02896,C02685,Onboarding,Simplified,KYC Onboarding,AN001,2024-01-04,2024-01-12,5,8.0,Y,Y,Y,N,N/A,N/A,Approved,,Y,6.7
KYC02897,C02686,Onboarding,Standard,KYC Onboarding,AN010,2024-06-19,2024-06-23,10,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.6
KYC02898,C02686,Trigger Event Review,Simplified,KYC Periodic Review,AN013,2025-05-18,2025-05-19,5,1.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,0.4
KYC02899,C02687,Onboarding,Standard,KYC Onboarding,AN006,2024-12-28,2025-01-08,10,11.0,Y,N,Y,Y,N/A,N/A,Approved,,Y,7.9
KYC02900,C02688,Onboarding,Standard,KYC Onboarding,AN009,2024-05-20,2024-05-24,10,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,3.3
KYC02901,C02688,Trigger Event Review,Standard,KYC Periodic Review,AN015,2024-10-09,2024-10-11,10,2.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,0.9
KYC02902,C02689,Onboarding,Standard,Business Due Diligence,AN023,2024-01-22,2024-01-29,10,7.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,5.0
KYC02903,C02690,Onboarding,Standard,KYC Onboarding,AN010,2024-11-01,2024-11-07,10,6.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,4.4
KYC02904,C02691,Onboarding,Enhanced,Enhanced Due Diligence,AN020,2025-05-29,2025-08-22,30,85.0,Y,Y,Y,N,Y,N,Rejected,Sanctions match,Y,53.2
KYC02905,C02692,Onboarding,Standard,KYC Onboarding,AN002,2024-06-22,2024-06-26,10,4.0,N,Y,N,N,N/A,N/A,Approved,,N,3.2
KYC02906,C02693,Onboarding,Standard,Business Due Diligence,AN022,2024-07-17,2024-07-29,10,12.0,Y,Y,Y,Y,N/A,N/A,Approved,,Y,8.2
KYC02907,C02694,Onboarding,Enhanced,Enhanced Due Diligence,AN021,2025-05-05,2025-06-12,30,38.0,Y,Y,Y,N,Y,Y,Approved,,Y,20.3
KYC02908,C02695,Onboarding,Enhanced,Enhanced Due Diligence,AN020,2025-11-21,2025-12-08,30,17.0,N,Y,Y,Y,Y,Y,Approved,,Y,11.6
KYC02909,C02696,Onboarding,Standard,KYC Onboarding,AN010,2025-01-09,2025-01-13,10,4.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,1.7
KYC02910,C02697,Onboarding,Standard,KYC Onboarding,AN008,2025-02-10,2025-02-12,10,2.0,N,Y,Y,N,N/A,N/A,Approved,,Y,1.2
KYC02911,C02698,Onboarding,Standard,KYC Onboarding,AN010,2025-08-26,2025-08-31,10,5.0,N,Y,Y,N,N/A,N/A,Approved,,Y,3.2
KYC02912,C02699,Onboarding,Standard,KYC Onboarding,AN003,2024-02-15,2024-02-26,10,11.0,Y,Y,Y,Y,N/A,N/A,Approved,,Y,8.0
KYC02913,C02700,Onboarding,Standard,Business Due Diligence,AN022,2025-12-18,2025-12-23,10,5.0,N,Y,Y,Y,N/A,N/A,Approved,,Y,2.7
