alert_id,customer_id,alert_date,scenario,transaction_amount_gbp,counterparty_country,priority,analyst_id,status,closed_date,days_to_close,outcome,analyst_hours,sar_filed
ALT04332,C02522,2025-12-18,Large Cash Deposit,35019.09,United Kingdom,Low,AN033,Closed,2025-12-27,9,Closed - False Positive,0.8,N
ALT05691,C00813,2025-12-18,Unusual Activity vs Profile,17663.02,United Kingdom,Low,AN040,Closed,2025-12-27,9,Closed - False Positive,1.0,N
ALT01077,C01997,2025-12-18,High-Risk Jurisdiction Transfer,15427.27,United Kingdom,Medium,AN037,Closed,2025-12-22,4,Closed - False Positive,0.9,N
ALT00831,C00897,2025-12-18,Rapid Movement of Funds,7390.71,UAE,High,AN034,Closed,2025-12-21,3,Closed - False Positive,0.8,N
ALT05040,C01883,2025-12-18,High-Risk Jurisdiction Transfer,44654.12,United Kingdom,High,AN036,Open,,,Under Review,3.9,N
ALT02913,C00714,2025-12-19,Structuring,7051.48,UAE,Medium,AN036,Closed,2025-12-27,8,Closed - False Positive,1.1,N
ALT06231,C02353,2025-12-19,High-Risk Jurisdiction Transfer,12024.24,United Kingdom,Medium,AN033,Closed,2025-12-25,6,Closed - False Positive,0.3,N
ALT05939,C00611,2025-12-19,Structuring,7092.76,United Kingdom,High,AN034,Open,,,Under Review,9.9,N
ALT01125,C02162,2025-12-19,Rapid Movement of Funds,560.36,United Kingdom,Medium,AN034,Closed,2025-12-22,3,Closed - False Positive,0.8,N
ALT00836,C00690,2025-12-19,Round-Amount Transfers,58750.01,Ireland,High,AN038,Closed,2025-12-29,10,Closed - False Positive,0.9,N
ALT04295,C00115,2025-12-19,High-Risk Jurisdiction Transfer,18230.18,United Kingdom,High,AN033,Open,,,Under Review,13.9,N
ALT04570,C00060,2025-12-19,Unusual Activity vs Profile,9991.05,UAE,High,AN035,Closed,2025-12-30,11,Closed - False Positive,1.1,N
ALT04659,C02837,2025-12-19,Large Cash Deposit,17444.0,United Kingdom,Low,AN034,Closed,2025-12-24,5,Closed - False Positive,0.4,N
ALT04921,C00500,2025-12-19,High-Risk Jurisdiction Transfer,12612.78,United Kingdom,Low,AN033,Open,,,Under Review,0.4,N
ALT00271,C01003,2025-12-19,Unusual Activity vs Profile,2323.19,United Kingdom,Medium,AN038,Closed,2025-12-27,8,Closed - False Positive,0.3,N
ALT06242,C00865,2025-12-19,Dormant Account Reactivation,3182.41,Ireland,High,AN033,Closed,2025-12-22,3,Closed - False Positive,0.6,N
ALT04352,C00219,2025-12-19,Structuring,7220.55,United Kingdom,Low,AN037,Closed,2025-12-30,11,Closed - False Positive,0.8,N
ALT01188,C00813,2025-12-19,Rapid Movement of Funds,17190.05,Ireland,Low,AN035,Open,,,Under Review,1.1,N
ALT01772,C00512,2025-12-19,Large Cash Deposit,11124.38,United Kingdom,Low,AN037,Closed,2025-12-22,3,Closed - False Positive,0.6,N
ALT02008,C00405,2025-12-19,Rapid Movement of Funds,5322.67,United Kingdom,Low,AN034,Closed,2025-12-21,2,Closed - False Positive,0.7,N
ALT02787,C00813,2025-12-19,Large Cash Deposit,49803.51,Hong Kong,Medium,AN034,Closed,2025-12-23,4,Closed - False Positive,1.2,N
ALT03759,C01142,2025-12-19,Large Cash Deposit,30663.75,Nigeria,Medium,AN036,Closed,2025-12-20,1,Closed - False Positive,0.6,N
ALT02187,C00661,2025-12-19,Structuring,7545.99,United Kingdom,High,AN037,Open,,,Under Review,4.8,N
ALT04013,C02760,2025-12-19,Unusual Activity vs Profile,2372.84,United Kingdom,Low,AN034,Closed,2025-12-25,6,Closed - False Positive,0.3,N
ALT01944,C00052,2025-12-19,Large Cash Deposit,19259.51,United Kingdom,High,AN036,Closed,2025-12-29,10,Closed - False Positive,1.1,N
ALT00417,C01488,2025-12-19,Dormant Account Reactivation,15780.61,Germany,Low,AN040,Closed,2025-12-27,8,Closed - False Positive,0.8,N
ALT03182,C02834,2025-12-19,Structuring,8970.09,United States,High,AN035,Closed,2025-12-25,6,Closed - False Positive,0.4,N
ALT04187,C02934,2025-12-19,Rapid Movement of Funds,1295.88,United Kingdom,High,AN037,Closed,2025-12-22,3,Closed - False Positive,1.0,N
ALT01716,C02326,2025-12-19,Rapid Movement of Funds,91603.05,United Kingdom,High,AN033,Closed,2025-12-21,2,Closed - False Positive,0.4,N
ALT05485,C00440,2025-12-19,Round-Amount Transfers,16234.62,United Kingdom,High,AN037,Open,,,Under Review,6.7,N
ALT02425,C01883,2025-12-19,High-Risk Jurisdiction Transfer,10703.19,United Kingdom,High,AN038,Closed,2025-12-25,6,Closed - False Positive,0.4,N
ALT05386,C00196,2025-12-19,Rapid Movement of Funds,11387.43,United Kingdom,Medium,AN039,Closed,2025-12-22,3,Closed - False Positive,0.9,N
ALT03171,C01465,2025-12-19,Structuring,7112.97,UAE,Medium,AN038,Closed,2025-12-29,10,Escalated to Investigation,4.3,N
ALT05718,C02742,2025-12-19,Structuring,8260.38,Cyprus,Low,AN034,Closed,2025-12-26,7,Closed - False Positive,1.0,N
ALT06328,C01088,2025-12-19,Large Cash Deposit,12390.56,India,High,AN040,Closed,2025-12-28,9,Closed - False Positive,0.7,N
ALT02610,C00762,2025-12-19,Structuring,8855.26,Hong Kong,High,AN034,Closed,2025-12-20,1,Closed - False Positive,1.2,N
ALT06384,C01073,2025-12-19,Unusual Activity vs Profile,23365.32,United Kingdom,Low,AN033,Closed,2025-12-25,6,Closed - False Positive,1.2,N
ALT01460,C02959,2025-12-19,Large Cash Deposit,48937.14,United Kingdom,Medium,AN039,Closed,2025-12-21,2,Closed - False Positive,0.6,N
ALT01956,C01088,2025-12-19,Round-Amount Transfers,1786.07,United Kingdom,High,AN039,Closed,2025-12-27,8,Closed - False Positive,0.3,N
ALT02717,C00017,2025-12-19,Rapid Movement of Funds,5381.93,United Kingdom,High,AN040,Open,,,Under Review,5.6,N
ALT04978,C01341,2025-12-19,Structuring,7815.43,United Kingdom,Low,AN034,Closed,2025-12-25,6,Closed - False Positive,1.0,N
ALT03418,C01791,2025-12-20,Unusual Activity vs Profile,14645.6,United Kingdom,Medium,AN037,Closed,2025-12-24,4,Closed - False Positive,0.7,N
ALT03747,C02792,2025-12-20,Unusual Activity vs Profile,40369.48,United States,Medium,AN033,Closed,2025-12-28,8,Closed - False Positive,1.1,N
ALT04958,C02567,2025-12-20,Rapid Movement of Funds,7143.72,United Kingdom,Low,AN040,Closed,2025-12-25,5,Closed - False Positive,1.2,N
ALT03106,C02587,2025-12-20,Unusual Activity vs Profile,21857.35,United Kingdom,Medium,AN035,Closed,2025-12-22,2,Closed - False Positive,0.9,N
ALT01760,C01328,2025-12-20,Large Cash Deposit,43990.4,United Kingdom,Low,AN037,Closed,2025-12-29,9,Closed - False Positive,1.0,N
ALT01315,C02540,2025-12-20,Structuring,8477.45,Russia,Low,AN036,Open,,,Under Review,1.1,N
ALT01115,C02341,2025-12-20,Structuring,7081.05,Hong Kong,Medium,AN036,Closed,2025-12-26,6,Closed - False Positive,0.9,N
ALT01714,C02356,2025-12-20,High-Risk Jurisdiction Transfer,5475.22,United Kingdom,High,AN037,Closed,2025-12-26,6,Closed - False Positive,0.9,N
ALT03432,C01879,2025-12-20,Unusual Activity vs Profile,44752.57,United Kingdom,Medium,AN040,Closed,2025-12-23,3,Closed - False Positive,0.6,N
ALT05894,C00809,2025-12-20,Rapid Movement of Funds,4654.17,United Kingdom,Medium,AN037,Closed,2025-12-22,2,Closed - False Positive,0.6,N
ALT05606,C02356,2025-12-20,Unusual Activity vs Profile,1459.5,France,High,AN039,Closed,2025-12-23,3,Closed - False Positive,1.2,N
ALT03197,C01883,2025-12-20,Rapid Movement of Funds,10470.13,Nigeria,High,AN035,Closed,2025-12-23,3,Closed - False Positive,0.5,N
ALT03988,C00235,2025-12-20,Dormant Account Reactivation,110443.79,United Kingdom,High,AN034,Closed,2025-12-28,8,Closed - False Positive,0.9,N
ALT01272,C00692,2025-12-20,Large Cash Deposit,21790.99,United Kingdom,Low,AN037,Closed,2025-12-26,6,Closed - False Positive,1.0,N
ALT03708,C01803,2025-12-20,Unusual Activity vs Profile,2189.79,United Kingdom,High,AN033,Open,,,Under Review,10.6,N
ALT01323,C00520,2025-12-20,Large Cash Deposit,45544.14,United Kingdom,Medium,AN037,Open,,,Under Review,1.2,N
ALT05843,C01493,2025-12-20,Unusual Activity vs Profile,4798.56,France,Low,AN035,Closed,2025-12-23,3,Closed - False Positive,0.8,N
ALT03712,C02177,2025-12-20,Structuring,8273.72,Pakistan,Medium,AN040,Open,,,Under Review,0.6,N
ALT03380,C01516,2025-12-20,Unusual Activity vs Profile,39426.96,Pakistan,Medium,AN039,Closed,2025-12-31,11,Closed - False Positive,1.1,N
ALT06448,C02177,2025-12-20,High-Risk Jurisdiction Transfer,40422.36,United Kingdom,Low,AN040,Open,,,Under Review,0.6,N
ALT04489,C01081,2025-12-20,Unusual Activity vs Profile,12662.91,United Kingdom,Medium,AN036,Open,,,Under Review,0.4,N
ALT00183,C02237,2025-12-20,Rapid Movement of Funds,39065.87,Germany,High,AN037,Closed,2025-12-24,4,Closed - False Positive,1.0,N
ALT06440,C01662,2025-12-20,Unusual Activity vs Profile,11344.96,United Kingdom,High,AN034,Closed,2025-12-23,3,Closed - False Positive,0.4,N
ALT01127,C01045,2025-12-20,Structuring,7354.8,United Kingdom,High,AN035,Closed,2025-12-23,3,Closed - False Positive,0.9,N
ALT00721,C00733,2025-12-20,Rapid Movement of Funds,3077.83,United Kingdom,Low,AN037,Open,,,Under Review,11.6,N
ALT03498,C01243,2025-12-20,High-Risk Jurisdiction Transfer,10980.69,Nigeria,Low,AN035,Closed,2025-12-22,2,Closed - False Positive,0.3,N
ALT04409,C01939,2025-12-20,Round-Amount Transfers,15029.75,United Kingdom,Low,AN035,Closed,2025-12-28,8,Closed - False Positive,0.4,N
ALT04994,C01708,2025-12-20,Large Cash Deposit,58716.32,United Kingdom,High,AN037,Open,,,Under Review,0.6,N
ALT02648,C00611,2025-12-20,Rapid Movement of Funds,23258.43,India,High,AN039,Closed,2025-12-24,4,Closed - False Positive,0.7,N
ALT02200,C02893,2025-12-20,Structuring,9666.77,United Kingdom,Medium,AN039,Closed,2025-12-24,4,Closed - False Positive,1.2,N
ALT01502,C02841,2025-12-20,High-Risk Jurisdiction Transfer,9299.61,Russia,High,AN036,Closed,2025-12-28,8,Closed - False Positive,0.5,N
ALT02134,C02675,2025-12-20,Dormant Account Reactivation,3862.15,United Kingdom,High,AN038,Open,,,Under Review,8.1,N
ALT00211,C02916,2025-12-20,Rapid Movement of Funds,1999.84,Ireland,High,AN035,Closed,2025-12-26,6,Closed - False Positive,1.1,N
ALT02889,C02026,2025-12-20,High-Risk Jurisdiction Transfer,22455.61,Hong Kong,Medium,AN037,Open,,,Under Review,1.1,N
ALT00986,C02356,2025-12-20,Large Cash Deposit,30570.22,United Kingdom,High,AN037,Closed,2025-12-29,9,Closed - False Positive,0.4,N
ALT02113,C01851,2025-12-20,High-Risk Jurisdiction Transfer,17353.07,United Kingdom,High,AN038,Closed,2025-12-28,8,Closed - False Positive,0.8,N
ALT03022,C01541,2025-12-20,Structuring,9835.24,United Kingdom,High,AN037,Closed,2025-12-25,5,Closed - False Positive,0.6,N
ALT02166,C01283,2025-12-20,Rapid Movement of Funds,7165.83,UAE,Medium,AN033,Closed,2025-12-31,11,Closed - False Positive,1.0,N
ALT05543,C00600,2025-12-21,Rapid Movement of Funds,72986.52,United Kingdom,High,AN040,Closed,2025-12-30,9,Closed - False Positive,1.1,N
ALT00934,C02329,2025-12-21,Dormant Account Reactivation,1108.78,France,Medium,AN033,Closed,2025-12-25,4,Closed - False Positive,1.0,N
ALT00126,C00091,2025-12-21,Structuring,8295.34,Panama,Medium,AN033,Closed,2025-12-30,9,Closed - False Positive,0.5,N
ALT00425,C02773,2025-12-21,Dormant Account Reactivation,69355.86,United Kingdom,High,AN033,Closed,2025-12-24,3,Closed - False Positive,1.0,N
ALT02420,C02091,2025-12-21,Unusual Activity vs Profile,79307.45,United States,High,AN034,Closed,2025-12-22,1,Closed - False Positive,0.8,N
ALT06290,C00911,2025-12-21,Rapid Movement of Funds,58282.02,United Kingdom,High,AN037,Open,,,Under Review,5.4,N
ALT03445,C01388,2025-12-21,Unusual Activity vs Profile,2171.86,United Kingdom,Medium,AN037,Closed,2025-12-28,7,Closed - False Positive,0.3,N
ALT02357,C00909,2025-12-21,Large Cash Deposit,33956.41,Cyprus,Medium,AN039,Closed,2025-12-28,7,Closed - False Positive,1.0,N
ALT01338,C01460,2025-12-21,Unusual Activity vs Profile,50809.48,United Kingdom,High,AN034,Closed,2025-12-28,7,Closed - False Positive,1.2,N
ALT03516,C02269,2025-12-21,Large Cash Deposit,40962.47,United Kingdom,Medium,AN035,Closed,2025-12-24,3,Closed - False Positive,0.6,N
ALT01927,C00175,2025-12-21,Unusual Activity vs Profile,10452.42,United Kingdom,Low,AN035,Open,,,Under Review,8.1,N
ALT04390,C02706,2025-12-21,Unusual Activity vs Profile,22724.62,United Kingdom,Low,AN038,Closed,2025-12-22,1,Closed - False Positive,0.6,N
ALT04388,C02071,2025-12-21,Round-Amount Transfers,6020.55,United Kingdom,Low,AN038,Closed,2025-12-23,2,Closed - False Positive,1.2,N
ALT04353,C02895,2025-12-21,Unusual Activity vs Profile,85054.35,United Kingdom,High,AN036,Closed,2025-12-29,8,Closed - False Positive,0.9,N
ALT00917,C02353,2025-12-21,Unusual Activity vs Profile,12130.39,United Kingdom,Medium,AN039,Closed,2025-12-22,1,Closed - False Positive,0.4,N
ALT02017,C01198,2025-12-21,Unusual Activity vs Profile,7355.65,United Kingdom,Low,AN033,Open,,,Under Review,11.5,N
ALT03184,C00918,2025-12-21,Large Cash Deposit,34474.36,Russia,High,AN038,Closed,2025-12-30,9,Closed - False Positive,1.0,N
ALT00933,C00733,2025-12-21,Round-Amount Transfers,3398.85,Germany,Medium,AN039,Closed,2025-12-25,4,Closed - False Positive,0.6,N
ALT01629,C00845,2025-12-21,High-Risk Jurisdiction Transfer,29877.3,Russia,Low,AN038,Closed,2025-12-30,9,Closed - False Positive,0.7,N
ALT05420,C00804,2025-12-21,Structuring,9746.99,Nigeria,Low,AN034,Closed,2025-12-23,2,Closed - False Positive,0.5,N
ALT03769,C00624,2025-12-21,Structuring,9027.17,UAE,Low,AN034,Closed,2025-12-28,7,Closed - False Positive,0.7,N
ALT06149,C02561,2025-12-21,Structuring,8959.81,United Kingdom,High,AN040,Closed,2025-12-26,5,Closed - False Positive,0.4,N
ALT02256,C01117,2025-12-21,Unusual Activity vs Profile,43676.28,United Kingdom,Low,AN035,Closed,2025-12-27,6,Closed - False Positive,0.7,N
ALT01918,C00232,2025-12-21,High-Risk Jurisdiction Transfer,19756.2,Nigeria,Low,AN040,Closed,2025-12-28,7,Closed - False Positive,0.9,N
ALT04117,C02911,2025-12-21,Rapid Movement of Funds,9356.27,Russia,Medium,AN038,Open,,,Under Review,0.9,N
ALT01344,C00758,2025-12-21,Large Cash Deposit,11988.37,United Kingdom,Medium,AN040,Closed,2025-12-29,8,Closed - False Positive,0.9,N
ALT01812,C01086,2025-12-21,Unusual Activity vs Profile,15740.96,United Kingdom,High,AN039,Closed,2025-12-31,10,Closed - False Positive,0.7,N
ALT05846,C01851,2025-12-21,Rapid Movement of Funds,7366.74,United Kingdom,High,AN033,Closed,2025-12-23,2,Closed - False Positive,1.1,N
ALT02090,C01038,2025-12-21,Rapid Movement of Funds,5938.35,Cyprus,Medium,AN039,Closed,2025-12-23,2,Closed - False Positive,1.1,N
ALT05748,C00669,2025-12-21,Round-Amount Transfers,10686.31,United Kingdom,Medium,AN037,Closed,2025-12-28,7,Closed - False Positive,1.1,N
ALT05781,C02548,2025-12-21,Rapid Movement of Funds,10884.49,UAE,Low,AN038,Closed,2025-12-23,2,Closed - False Positive,0.7,N
ALT02515,C01541,2025-12-21,Rapid Movement of Funds,7867.16,Ireland,High,AN040,Closed,2025-12-24,3,Closed - False Positive,0.5,N
ALT00094,C02636,2025-12-21,Structuring,9393.52,United Kingdom,Low,AN037,Open,,,Under Review,0.6,N
ALT00047,C01268,2025-12-21,High-Risk Jurisdiction Transfer,22367.46,United States,Medium,AN036,Closed,2025-12-26,5,Closed - False Positive,0.9,N
ALT03750,C02375,2025-12-21,Unusual Activity vs Profile,1169.05,United Kingdom,Medium,AN034,Closed,2025-12-28,7,Closed - False Positive,0.6,N
ALT03819,C01611,2025-12-21,Rapid Movement of Funds,53687.7,Germany,High,AN039,Open,,,Under Review,0.4,N
ALT03761,C02234,2025-12-21,Rapid Movement of Funds,4689.32,India,Low,AN038,Closed,2025-12-28,7,Closed - False Positive,0.7,N
ALT01886,C00732,2025-12-21,Large Cash Deposit,39858.2,India,High,AN037,Closed,2025-12-26,5,Closed - False Positive,0.5,N
ALT00254,C00998,2025-12-21,High-Risk Jurisdiction Transfer,27965.59,Panama,High,AN038,Open,,,Under Review,10.0,N
ALT00346,C02526,2025-12-21,High-Risk Jurisdiction Transfer,30226.47,United Kingdom,Low,AN037,Closed,2025-12-28,7,Closed - False Positive,1.0,N
ALT04492,C02408,2025-12-21,Rapid Movement of Funds,11329.94,United Kingdom,Low,AN035,Closed,2025-12-23,2,Closed - False Positive,0.9,N
ALT04217,C02570,2025-12-21,Structuring,9361.32,United States,Low,AN035,Closed,2025-12-26,5,Closed - False Positive,0.9,N
ALT03426,C00004,2025-12-21,Unusual Activity vs Profile,29971.42,United States,High,AN036,Closed,2025-12-22,1,Closed - False Positive,1.0,N
ALT06171,C00669,2025-12-22,Structuring,7144.04,Nigeria,Low,AN033,Open,,,Under Review,0.5,N
ALT01550,C00199,2025-12-22,Dormant Account Reactivation,5154.93,United Kingdom,Medium,AN037,Open,,,Under Review,0.5,N
ALT05499,C00914,2025-12-22,Large Cash Deposit,55828.35,United Kingdom,High,AN036,Closed,2025-12-24,2,Closed - False Positive,0.5,N
ALT01904,C02729,2025-12-22,Unusual Activity vs Profile,6763.47,Ireland,Low,AN039,Closed,2025-12-29,7,Closed - False Positive,0.5,N
ALT05548,C00951,2025-12-22,Unusual Activity vs Profile,19350.04,United Kingdom,Medium,AN038,Open,,,Under Review,3.5,N
ALT04487,C02726,2025-12-22,Unusual Activity vs Profile,73841.48,India,High,AN036,Closed,2025-12-25,3,Closed - False Positive,0.5,N
ALT01452,C02726,2025-12-22,Structuring,8471.78,India,High,AN035,Closed,2025-12-25,3,Closed - False Positive,0.6,N
ALT00302,C01435,2025-12-22,High-Risk Jurisdiction Transfer,2173.71,Germany,High,AN038,Closed,2025-12-26,4,Closed - False Positive,0.9,N
ALT02799,C00539,2025-12-22,Unusual Activity vs Profile,19584.93,Russia,High,AN036,Closed,2025-12-23,1,Closed - False Positive,0.3,N
ALT04232,C00879,2025-12-22,High-Risk Jurisdiction Transfer,9055.94,United Kingdom,Low,AN033,Closed,2025-12-27,5,Closed - False Positive,0.8,N
ALT04549,C01121,2025-12-22,Dormant Account Reactivation,49032.9,Germany,Low,AN036,Closed,2025-12-28,6,Closed - False Positive,1.1,N
ALT03914,C02385,2025-12-22,Rapid Movement of Funds,53140.77,United States,High,AN038,Closed,2025-12-28,6,Closed - False Positive,0.9,N
ALT00305,C00133,2025-12-22,High-Risk Jurisdiction Transfer,1349.81,India,High,AN036,Closed,2025-12-25,3,Closed - False Positive,1.1,N
ALT02927,C02371,2025-12-22,Dormant Account Reactivation,14474.44,United Kingdom,Low,AN033,Open,,,Under Review,0.6,N
ALT01032,C00970,2025-12-22,Large Cash Deposit,42526.09,United Kingdom,High,AN036,Open,,,Under Review,13.4,N
ALT01627,C01711,2025-12-22,Structuring,8099.08,United Kingdom,Medium,AN035,Open,,,Under Review,0.9,N
ALT00409,C00689,2025-12-22,Structuring,7536.47,United Kingdom,Low,AN039,Closed,2025-12-28,6,Closed - False Positive,0.5,N
ALT03687,C00331,2025-12-22,Large Cash Deposit,27457.78,United Kingdom,Medium,AN033,Closed,2025-12-27,5,Closed - False Positive,1.1,N
ALT02052,C00063,2025-12-22,Unusual Activity vs Profile,1881.84,United Kingdom,Low,AN033,Open,,,Under Review,12.1,N
ALT01037,C02329,2025-12-22,Rapid Movement of Funds,36764.31,United Kingdom,Low,AN038,Closed,2025-12-27,5,Closed - False Positive,1.0,N
ALT01588,C00265,2025-12-22,Rapid Movement of Funds,12798.58,United Kingdom,High,AN037,Closed,2025-12-24,2,Closed - False Positive,0.7,N
ALT02314,C02216,2025-12-22,Unusual Activity vs Profile,7125.55,France,Low,AN035,Closed,2025-12-30,8,Closed - False Positive,0.3,N
ALT02480,C00471,2025-12-22,High-Risk Jurisdiction Transfer,26370.0,United Kingdom,Low,AN033,Closed,2025-12-25,3,Closed - False Positive,0.7,N
ALT02144,C01071,2025-12-22,High-Risk Jurisdiction Transfer,9586.4,Pakistan,Low,AN039,Closed,2025-12-30,8,Closed - False Positive,0.9,N
ALT06263,C00813,2025-12-22,Rapid Movement of Funds,4404.24,United Kingdom,Medium,AN040,Closed,2025-12-26,4,Closed - False Positive,0.6,N
ALT00015,C00879,2025-12-22,Large Cash Deposit,42566.63,United Kingdom,Low,AN034,Closed,2025-12-28,6,Closed - False Positive,0.6,N
ALT06013,C01628,2025-12-22,Structuring,7683.97,United Kingdom,High,AN040,Closed,2025-12-24,2,Closed - False Positive,0.5,N
ALT03963,C02898,2025-12-22,Round-Amount Transfers,17971.25,UAE,Medium,AN040,Closed,2025-12-25,3,Closed - False Positive,0.4,N
ALT01331,C02621,2025-12-22,Rapid Movement of Funds,19979.38,United Kingdom,Medium,AN038,Open,,,Under Review,0.6,N
ALT05572,C02520,2025-12-22,Rapid Movement of Funds,8550.38,Pakistan,Low,AN035,Closed,2025-12-24,2,Closed - False Positive,0.5,N
ALT05954,C01575,2025-12-22,Round-Amount Transfers,12760.83,United Kingdom,Low,AN036,Open,,,Under Review,0.9,N
ALT03132,C01714,2025-12-22,Large Cash Deposit,31894.58,United Kingdom,Low,AN033,Closed,2025-12-31,9,Closed - False Positive,0.3,N
ALT00046,C02178,2025-12-22,High-Risk Jurisdiction Transfer,15899.0,United Kingdom,Low,AN033,Closed,2025-12-27,5,Closed - False Positive,0.6,N
ALT01236,C02589,2025-12-22,Rapid Movement of Funds,24981.47,United Kingdom,Medium,AN034,Closed,2025-12-23,1,Closed - False Positive,1.2,N
ALT00441,C00665,2025-12-22,Rapid Movement of Funds,17308.62,United Kingdom,High,AN035,Open,,,Under Review,1.0,N
ALT03210,C02283,2025-12-22,Rapid Movement of Funds,32872.87,Nigeria,Medium,AN040,Closed,2025-12-26,4,Closed - False Positive,1.2,N
ALT05197,C00977,2025-12-23,Unusual Activity vs Profile,31538.46,United Kingdom,Medium,AN035,Open,,,Under Review,0.9,N
